,origin_x,origin_y,destination_x,destination_y,treq,success,n_itineraries,duration,walkDistance,transfers,transitTime,waitingTime,modes
57,19.87006959,50.01583717,19.90664300481499,50.03013095170665,2024-03-28 08:09:56,True,3.0,1309.0,1063.8335263057697,1.0,420.0,21.0,"[['WALK', 352, 454], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 180, 1596], ['WALK', 415, 478]]"
58,19.87193205,50.01271614,19.896832819715183,50.02338990498389,2024-03-28 07:55:49,True,3.0,1257.0,1015.1107368309814,1.0,420.0,21.0,"[['WALK', 359, 443], ['BUS', 300, 1339], ['WALK', 101, 130], ['TRAM', 120, 1182], ['WALK', 356, 439]]"
59,19.88289838,50.01917132,19.90664300481499,50.03013095170665,2024-03-28 08:10:10,True,3.0,1186.0,1169.5846917074882,0.0,180.0,2.0,"[['WALK', 589, 690], ['TRAM', 180, 1596], ['WALK', 415, 478]]"
60,19.87521225,50.01611453,19.919769509020625,50.0693415585258,2024-03-28 08:13:50,True,3.0,2909.0,704.3266165350092,1.0,2160.0,182.0,"[['WALK', 51, 54], ['BUS', 1080, 6095], ['BUS', 1080, 4571], ['WALK', 516, 649]]"
61,19.880008,50.01536229,19.896832819715183,50.02338990498389,2024-03-28 07:48:47,True,3.0,1020.0,773.129172922032,1.0,300.0,87.0,"[['WALK', 242, 289], ['BUS', 180, 582], ['WALK', 35, 43], ['TRAM', 120, 1182], ['WALK', 356, 439]]"
62,19.87344465,50.01566921,20.07717820802002,50.07277521359188,2024-03-28 08:02:50,,,,,,,,
63,19.87049797,50.0154156,19.896832819715183,50.02338990498389,2024-03-28 07:54:18,True,3.0,1172.0,1002.3165714228094,1.0,360.0,21.0,"[['WALK', 334, 431], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 120, 1182], ['WALK', 356, 439]]"
64,19.87833595,50.02126196,19.90664300481499,50.03013095170665,2024-03-28 07:46:55,True,3.0,1681.0,1786.0839398213598,0.0,180.0,2.0,"[['WALK', 1084, 1307], ['TRAM', 180, 1596], ['WALK', 415, 478]]"
65,19.87740706,50.01381498,19.90664300481499,50.03013095170665,2024-03-28 08:09:29,True,3.0,1282.0,951.7633232976444,1.0,420.0,81.0,"[['WALK', 265, 342], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 180, 1596], ['WALK', 415, 478]]"
66,19.87878755,50.01222482,19.947149505549167,50.06925456517236,2024-03-28 08:13:52,True,3.0,3185.0,957.7413458569705,1.0,2340.0,81.0,"[['WALK', 470, 604], ['BUS', 240, 944], ['WALK', 101, 130], ['TRAM', 2100, 10357], ['WALK', 193, 222]]"
67,19.88117389,50.0178661,19.946976008268063,50.05173995678817,2024-03-28 07:50:35,True,3.0,2037.0,773.8461804310516,1.0,1260.0,87.0,"[['WALK', 155, 195], ['BUS', 180, 582], ['WALK', 35, 43], ['TRAM', 1080, 6263], ['WALK', 500, 534]]"
