,origin_x,origin_y,destination_x,destination_y,treq,success,n_itineraries,duration,walkDistance,transfers,transitTime,waitingTime,modes
134,19.88948,50.01844,19.952184584477106,50.02572924887218,2024-03-28 07:56:57,True,3.0,1770.0,408.61539097401055,1.0,1140.0,302.0,"[['TRAM', 960, 4663], ['WALK', 60, 75], ['BUS', 180, 1228], ['WALK', 268, 332]]"
135,19.88948,50.01844,19.896832819715183,50.02338990498389,2024-03-28 08:07:59,True,3.0,478.0,439.95178946833465,0.0,120.0,2.0,"[['TRAM', 120, 1182], ['WALK', 356, 439]]"
136,19.88948,50.01844,19.931234427840387,50.01286261264468,2024-03-28 08:13:00,True,3.0,1530.0,577.8906541236687,1.0,960.0,62.0,"[['TRAM', 780, 4444], ['TRAM', 180, 928], ['WALK', 508, 577]]"
137,19.88948,50.01844,19.86517482021967,49.99033788575227,2024-03-28 07:54:25,True,3.0,960.0,124.51618796427199,0.0,840.0,2.0,"[['WALK', 50, 43], ['BUS', 840, 4939], ['WALK', 68, 81]]"
138,19.88948,50.01844,20.01834513593119,50.08950864979395,2024-03-28 08:12:27,True,3.0,3209.0,296.72833081957106,0.0,2940.0,2.0,"[['TRAM', 2940, 15427], ['WALK', 267, 296]]"
139,19.88948,50.01844,19.91457495172714,50.024170039479344,2024-03-28 07:48:53,True,3.0,952.0,850.6867368309817,0.0,240.0,2.0,"[['TRAM', 240, 2187], ['WALK', 710, 850]]"
140,19.88948,50.01844,19.990277738499344,50.02297779997344,2024-03-28 08:03:47,True,3.0,1916.0,652.7330827008593,1.0,1380.0,2.0,"[['TRAM', 960, 4663], ['WALK', 60, 75], ['BUS', 420, 3878], ['WALK', 474, 576]]"
141,19.88948,50.01844,19.90664300481499,50.03013095170665,2024-03-28 08:07:48,True,3.0,597.0,478.4387443512949,0.0,180.0,2.0,"[['TRAM', 180, 1596], ['WALK', 415, 478]]"
142,19.88948,50.01844,19.896832819715183,50.02338990498389,2024-03-28 08:05:45,True,3.0,478.0,439.95178946833465,0.0,120.0,2.0,"[['TRAM', 120, 1182], ['WALK', 356, 439]]"
143,19.88948,50.01844,19.93419539069741,50.07058544963221,2024-03-28 08:04:59,True,3.0,2149.0,406.6115263073829,0.0,1800.0,2.0,"[['TRAM', 1800, 9003], ['WALK', 347, 406]]"
144,19.88948,50.01844,19.93849826408901,50.06247416717434,2024-03-28 07:57:03,True,3.0,1848.0,499.54880449282757,0.0,1380.0,2.0,"[['TRAM', 1380, 7293], ['WALK', 466, 498]]"
145,19.88948,50.01844,19.983278135376565,50.06646184075096,2024-03-28 08:05:36,True,3.0,2659.0,781.1604887074299,0.0,1980.0,2.0,"[['TRAM', 1980, 10785], ['WALK', 677, 780]]"
146,19.88948,50.01844,19.923458794539304,50.05679640240351,2024-03-28 08:10:36,True,3.0,1673.0,729.578067666686,1.0,1080.0,18.0,"[['TRAM', 900, 5468], ['WALK', 164, 215], ['BUS', 180, 839], ['WALK', 411, 514]]"
147,19.88948,50.01844,19.8904281607904,50.01147754141,2024-03-28 07:59:11,True,3.0,725.0,694.6383984830309,0.0,120.0,2.0,"[['WALK', 50, 43], ['BUS', 120, 842], ['WALK', 553, 650]]"
148,19.88948,50.01844,19.90970544339953,50.07170128606364,2024-03-28 08:12:27,True,3.0,2132.0,772.8616390943354,1.0,1440.0,78.0,"[['TRAM', 900, 5468], ['WALK', 164, 215], ['BUS', 540, 2694], ['WALK', 450, 557]]"
149,19.88948,50.01844,19.896832819715183,50.02338990498389,2024-03-28 08:09:03,True,3.0,478.0,439.95178946833465,0.0,120.0,2.0,"[['TRAM', 120, 1182], ['WALK', 356, 439]]"
150,19.88948,50.01844,19.8904281607904,50.01147754141,2024-03-28 07:52:00,True,3.0,725.0,694.6383984830309,0.0,120.0,2.0,"[['WALK', 50, 43], ['BUS', 120, 842], ['WALK', 553, 650]]"
151,19.88948,50.01844,19.92168228026507,50.02823775641421,2024-03-28 08:06:25,True,3.0,819.0,533.8386766813819,0.0,360.0,2.0,"[['TRAM', 360, 2784], ['WALK', 457, 533]]"
152,19.88948,50.01844,19.886275110704297,50.022902472667816,2024-03-28 08:07:14,True,3.0,794.0,952.5506616391419,0.0,0.0,0.0,"[['WALK', 794, 952]]"
153,19.88948,50.01844,19.941532571499973,50.04104459668561,2024-03-28 08:13:41,True,3.0,1248.0,233.96398495130654,0.0,1020.0,2.0,"[['TRAM', 1020, 5330], ['WALK', 226, 233]]"
154,19.88948,50.01844,19.946976008268063,50.05173995678817,2024-03-28 08:09:08,True,3.0,1582.0,534.8379022375404,0.0,1080.0,2.0,"[['TRAM', 1080, 6263], ['WALK', 500, 534]]"
155,19.88948,50.01844,19.952184584477106,50.02572924887218,2024-03-28 08:04:06,True,3.0,1770.0,408.61539097401055,1.0,1140.0,302.0,"[['TRAM', 960, 4663], ['WALK', 60, 75], ['BUS', 180, 1228], ['WALK', 268, 332]]"
156,19.88948,50.01844,19.903453043152297,49.986252508501714,2024-03-28 07:55:01,True,3.0,2086.0,108.26745864231023,1.0,1380.0,602.0,"[['WALK', 50, 43], ['BUS', 960, 5534], ['BUS', 420, 2944], ['WALK', 54, 64]]"
157,19.88948,50.01844,19.95211908164373,50.05600890945578,2024-03-28 08:07:24,True,3.0,2019.0,887.4690225415798,0.0,1260.0,2.0,"[['TRAM', 1260, 6950], ['WALK', 757, 887]]"
158,19.88948,50.01844,19.896832819715183,50.02338990498389,2024-03-28 08:08:02,True,3.0,478.0,439.95178946833465,0.0,120.0,2.0,"[['TRAM', 120, 1182], ['WALK', 356, 439]]"
159,19.88948,50.01844,19.93849826408901,50.06247416717434,2024-03-28 07:59:53,True,3.0,1848.0,499.54880449282757,0.0,1380.0,2.0,"[['TRAM', 1380, 7293], ['WALK', 466, 498]]"
160,19.88948,50.01844,19.90664300481499,50.03013095170665,2024-03-28 07:49:22,True,3.0,597.0,478.4387443512949,0.0,180.0,2.0,"[['TRAM', 180, 1596], ['WALK', 415, 478]]"
161,19.88948,50.01844,19.951528452088738,50.06393838914402,2024-03-28 07:59:35,True,3.0,1961.0,481.1133082634711,0.0,1560.0,2.0,"[['TRAM', 1560, 8231], ['WALK', 399, 480]]"
162,19.88948,50.01844,19.86152711303839,50.01791522363754,2024-03-28 07:58:17,True,3.0,1193.0,1205.108714276495,0.0,240.0,2.0,"[['WALK', 50, 43], ['BUS', 240, 1511], ['WALK', 901, 1161]]"
163,19.88948,50.01844,19.896832819715183,50.02338990498389,2024-03-28 07:48:07,True,3.0,478.0,439.95178946833465,0.0,120.0,2.0,"[['TRAM', 120, 1182], ['WALK', 356, 439]]"
164,19.88948,50.01844,20.016992903134145,50.08680806509105,2024-03-28 08:01:18,True,3.0,3236.0,474.1083759301574,0.0,2820.0,2.0,"[['TRAM', 2820, 14808], ['WALK', 414, 473]]"
165,19.88948,50.01844,19.93562969314135,50.087582303139854,2024-03-28 08:13:41,True,3.0,2613.0,326.64572931873505,0.0,2340.0,2.0,"[['TRAM', 2340, 11379], ['WALK', 271, 326]]"
